#Position (bp)	insert size
25088.0	246.0
25163.0	163.0
25238.0	129.5
25313.0	99.0
25388.0	112.0
25463.0	0.0
25538.0	137.0
25613.0	95.5
25688.0	112.5
25763.0	132.33333333333334
25838.0	126.0
25913.0	145.5
25988.0	0.0
26063.0	131.0
26138.0	140.5
26213.0	0.0
26288.0	155.5
26363.0	129.0
26438.0	0.0
26513.0	273.5
26588.0	140.66666666666666
26663.0	100.0
26738.0	208.0
26813.0	0.0
26888.0	125.0
26963.0	196.5
27038.0	122.0
27113.0	256.0
27188.0	143.66666666666666
27263.0	132.5
27338.0	145.66666666666666
27413.0	67.0
27488.0	108.5
27563.0	117.0
27638.0	278.3333333333333
27713.0	156.0
27788.0	75.25
27863.0	76.0
27938.0	142.5
28013.0	77.0
28088.0	111.5
28163.0	168.33333333333334
28238.0	162.33333333333334
28313.0	166.0
28388.0	0.0
28463.0	91.0
28538.0	164.5
28613.0	0.0
28688.0	160.0
28763.0	96.0
28838.0	147.0
28913.0	175.5
28988.0	247.0
29063.0	0.0
29138.0	0.0
29213.0	115.0
29288.0	157.57142857142858
29363.0	104.0
29438.0	116.1
29513.0	182.33333333333334
29588.0	122.0
29663.0	212.0
29738.0	113.5
29813.0	0.0
29877.0	27.35460204535349
