#Position (bp)	insert size
19313.0	275.3893805309734
19388.0	227.099173553719
19463.0	183.39850746268658
19538.0	206.13317757009347
19613.0	233.45767195767195
19688.0	200.59459459459458
19763.0	186.55217391304348
19838.0	236.5
19913.0	199.24961240310077
19988.0	192.15372424722662
20063.0	191.63584905660377
20138.0	262.96078431372547
20213.0	238.18327974276528
20288.0	186.687306501548
20363.0	250.37313432835822
20438.0	256.295
20513.0	242.33050847457628
20588.0	199.28846153846155
20663.0	179.71235955056179
20738.0	241.24657534246575
20813.0	208.02564102564102
20888.0	195.02985074626866
20963.0	223.54933333333332
21038.0	213.35913312693498
21113.0	186.93647540983608
21188.0	174.1645885286783
21263.0	229.97333333333333
21338.0	297.11764705882354
21413.0	261.15806451612906
21488.0	197.7093023255814
21563.0	169.4446680080483
21638.0	206.62962962962962
21713.0	200.0591133004926
21788.0	208.77639751552795
21863.0	242.83617747440272
21938.0	207.4129213483146
22013.0	186.3925729442971
22088.0	226.32234432234432
22163.0	186.67095115681235
22238.0	160.1910994764398
22313.0	178.4569536423841
22388.0	200.55988857938718
22463.0	213.66369047619048
22538.0	192.94609164420484
22613.0	210.25912408759123
22688.0	214.84452296819788
22763.0	221.91176470588235
22838.0	237.7900355871886
22913.0	227.22291021671828
22988.0	211.32065217391303
23063.0	227.56300268096516
23138.0	205.81237113402062
23213.0	191.3001579778831
23288.0	199.30016051364365
23363.0	200.6457242582897
23438.0	187.110183639399
23513.0	175.2
23588.0	176.1780250347705
23663.0	231.06469002695417
23738.0	206.64489112227807
23813.0	182.22932917316692
23888.0	200.12019230769232
23963.0	176.7023346303502
24038.0	172.57183098591548
24113.0	199.7793103448276
24188.0	185.61581920903956
24263.0	184.815
24338.0	192.12101910828025
24413.0	205.2895622895623
24488.0	201.86666666666667
24563.0	190.72131147540983
24638.0	219.33333333333334
24713.0	198.87062937062936
24788.0	185.56396396396397
24863.0	189.4758064516129
24938.0	210.4055944055944
25013.0	224.396
25088.0	203.9731543624161
25163.0	204.42061281337047
25238.0	182.80779944289694
25313.0	178.6809523809524
25388.0	175.35449735449737
25463.0	198.7135922330097
25538.0	194.3967741935484
25613.0	185.14031180400892
25688.0	189.30504587155963
25763.0	217.86029411764707
25838.0	235.3156146179402
25913.0	236.66565349544072
25988.0	245.90833333333333
26063.0	220.45432692307693
26138.0	194.66007194244605
26213.0	191.2068345323741
26288.0	180.676399026764
26363.0	195.4488188976378
26438.0	271.0989583333333
26513.0	254.23901098901098
26588.0	214.2933025404157
26663.0	205.15419501133786
26738.0	197.79037800687286
26813.0	173.1156462585034
26888.0	167.2442396313364
26963.0	188.8225352112676
27038.0	199.5940054495913
27113.0	212.0967032967033
27188.0	265.3076923076923
27263.0	245.8348623853211
27338.0	197.0358851674641
27413.0	178.2385496183206
27488.0	198.0175
27563.0	194.44584382871537
27638.0	233.48031496062993
27713.0	250.22133333333332
27788.0	234.78026905829597
27863.0	196.1115107913669
27938.0	223.03674540682414
28013.0	212.7377049180328
28088.0	226.8201754385965
28163.0	217.77087378640778
28238.0	180.39021479713603
28313.0	172.33121827411168
28388.0	171.35750636132315
28463.0	192.3860398860399
28538.0	172.2827763496144
28613.0	162.02254641909815
28688.0	168.40136054421768
28763.0	197.64285714285714
28838.0	208.81113320079524
28913.0	195.16465256797582
28988.0	176.24364406779662
29063.0	177.07097791798108
29138.0	194.1448467966574
29213.0	193.2826899128269
29288.0	188.25083240843506
29363.0	186.3783783783784
29438.0	176.7574370709382
29513.0	191.7927135678392
29588.0	172.86027944111777
29663.0	148.29032258064515
29738.0	120.56743002544529
29813.0	0.0
29877.0	32.66563650383046
