#Position (bp)	insert size
7913.0	162.0
7988.0	0.0
8063.0	0.0
8138.0	216.5
8213.0	84.0
8288.0	0.0
8363.0	0.0
8438.0	125.0
8513.0	253.5
8588.0	226.0
8663.0	134.25
8738.0	0.0
8813.0	89.0
8888.0	133.0
8963.0	216.5
9038.0	99.0
9113.0	164.0
9188.0	0.0
9263.0	307.0
9338.0	168.0
9413.0	173.0
9488.0	0.0
9563.0	210.66666666666666
9638.0	0.0
9713.0	265.0
9788.0	157.0
9863.0	244.33333333333334
9938.0	144.0
10013.0	159.5
10088.0	152.0
10163.0	297.3333333333333
10238.0	169.5
10313.0	215.5
10388.0	161.5
10463.0	136.5
10538.0	156.66666666666666
10613.0	0.0
10688.0	109.0
10763.0	0.0
10838.0	182.5
10913.0	122.5
10988.0	119.66666666666667
11063.0	0.0
11138.0	220.5
11213.0	0.0
11288.0	100.0
11363.0	208.66666666666666
11438.0	123.0
11513.0	20.0
11588.0	19.0
11663.0	115.0
11738.0	242.25
11813.0	0.0
11888.0	117.0
11963.0	101.75
12038.0	233.66666666666666
12113.0	156.0
12188.0	151.25
12263.0	356.5
12338.0	138.0
12413.0	168.5
12488.0	199.0
12563.0	183.5
12638.0	156.0
12713.0	99.33333333333333
12788.0	212.33333333333334
12863.0	164.66666666666666
12938.0	0.0
13013.0	129.25
13088.0	166.0
13163.0	182.33333333333334
13238.0	0.0
13313.0	0.0
13388.0	168.0
13463.0	201.0
13538.0	308.0
13613.0	252.5
13688.0	70.5
13763.0	202.66666666666666
13838.0	378.0
13913.0	359.0
13988.0	0.0
14063.0	152.5
14138.0	0.0
14213.0	181.0
14288.0	0.0
14363.0	158.0
14438.0	235.0
14513.0	236.25
14588.0	250.0
14663.0	142.0
14738.0	121.0
14813.0	160.5
14888.0	178.25
14963.0	196.0
15038.0	226.0
15113.0	294.75
15188.0	239.33333333333334
15263.0	0.0
15338.0	230.0
15413.0	195.0
15488.0	292.0
15563.0	149.25
15638.0	313.0
15713.0	199.83333333333334
15788.0	112.25
15863.0	140.5
15938.0	236.5
16013.0	162.33333333333334
16088.0	119.66666666666667
16163.0	404.0
16238.0	186.0
16313.0	203.0
16388.0	296.5
16463.0	171.75
16538.0	172.5
16613.0	106.5
16688.0	0.0
16763.0	125.0
16838.0	256.0
16913.0	246.0
16988.0	128.0
17063.0	195.0
17138.0	0.0
17213.0	137.66666666666666
17288.0	220.0
17363.0	252.0
17438.0	250.0
17513.0	108.5
17588.0	250.0
17663.0	154.0
17738.0	172.66666666666666
17813.0	173.5
17888.0	183.0
17963.0	187.0
18038.0	119.0
18113.0	166.66666666666666
18188.0	164.0
18263.0	121.75
18338.0	202.0
18413.0	0.0
18488.0	415.0
18563.0	234.0
18638.0	194.5
18713.0	97.0
18788.0	256.0
18863.0	128.66666666666666
18938.0	110.0
19013.0	19.0
19088.0	108.0
19163.0	147.0
19238.0	307.0
19313.0	0.0
19388.0	216.66666666666666
19463.0	200.0
19538.0	159.14285714285714
19613.0	0.0
19688.0	179.33333333333334
19763.0	82.0
19838.0	146.66666666666666
19913.0	262.75
19988.0	151.6
20063.0	129.5
20138.0	194.25
20213.0	116.0
20288.0	133.0
20363.0	0.0
20438.0	121.5
20513.0	0.0
20588.0	245.0
20663.0	111.0
20738.0	144.0
20813.0	336.0
20888.0	154.5
20963.0	151.66666666666666
21038.0	143.0
21113.0	0.0
21188.0	138.0
21263.0	137.66666666666666
21338.0	0.0
21413.0	0.0
21488.0	229.5
21563.0	125.0
21638.0	213.33333333333334
21713.0	481.0
21788.0	88.33333333333333
21863.0	258.0
21938.0	193.2
22013.0	90.0
22088.0	190.5
22163.0	83.5
22238.0	132.28571428571428
22313.0	19.0
22388.0	146.0
22463.0	0.0
22538.0	240.5
22613.0	192.5
22688.0	196.33333333333334
22763.0	223.0
22838.0	0.0
22913.0	239.0
22988.0	91.0
23063.0	143.66666666666666
23138.0	152.0
23213.0	182.75
23288.0	209.75
23363.0	169.0
23438.0	298.0
23513.0	253.0
23588.0	129.5
23663.0	20.0
23738.0	205.0
23813.0	253.33333333333334
23888.0	67.5
23963.0	169.0
24038.0	117.6
24113.0	118.0
24188.0	133.75
24263.0	116.0
24338.0	186.66666666666666
24413.0	212.5
24488.0	159.33333333333334
24563.0	276.0
24638.0	238.0
24713.0	203.5
24788.0	185.66666666666666
24863.0	178.4
24938.0	161.0
25013.0	228.0
25088.0	216.0
25163.0	0.0
25238.0	214.0
25313.0	284.0
25388.0	319.0
25463.0	117.0
25538.0	53.5
25613.0	0.0
25688.0	0.0
25763.0	278.0
25838.0	101.0
25913.0	81.0
25988.0	347.0
26063.0	187.0
26138.0	123.5
26213.0	337.0
26288.0	142.5
26363.0	154.75
26438.0	19.0
26513.0	244.0
26588.0	112.0
26663.0	0.0
26738.0	139.33333333333334
26813.0	0.0
26888.0	249.5
26963.0	185.5
27038.0	249.0
27113.0	127.0
27188.0	229.5
27263.0	193.71428571428572
27338.0	161.0
27413.0	212.66666666666666
27488.0	157.25
27563.0	310.0
27638.0	0.0
27713.0	19.0
27788.0	241.0
27863.0	102.0
27938.0	135.0
28013.0	213.33333333333334
28088.0	126.6
28163.0	219.5
28238.0	145.0
28313.0	232.2
28388.0	297.0
28463.0	142.8
28538.0	228.4
28613.0	174.8
28688.0	114.0
28763.0	246.5
28838.0	256.0
28913.0	220.0
28988.0	135.8
29063.0	191.5
29138.0	0.0
29213.0	195.0
29288.0	232.875
29363.0	206.33333333333334
29438.0	136.5
29513.0	197.33333333333334
29588.0	145.66666666666666
29663.0	109.5
29738.0	111.0
29813.0	92.0
29877.0	25.032089851584438
