#Position (bp)	mapping quality
13538.0	60.0
13613.0	59.98740421958644
13688.0	59.95844951068832
13763.0	60.0
13838.0	59.97275204359673
13913.0	59.94216703521007
13988.0	60.0
14063.0	60.0
14138.0	59.70872856184727
14213.0	59.901531728665205
14288.0	59.996743024644445
14363.0	59.918884162627364
14438.0	59.993478615292645
14513.0	59.92153218729028
14588.0	60.0
14663.0	59.911869701026326
14738.0	60.0
14813.0	60.0
14888.0	59.981239740483076
14963.0	60.0
15038.0	60.0
15113.0	60.0
15188.0	60.0
15263.0	60.0
15338.0	59.93272939277065
15413.0	60.0
15488.0	59.927688240811804
15563.0	59.971103220276724
15638.0	59.99565122852794
15713.0	60.0
15788.0	59.99340115479791
15863.0	59.989401165871755
15938.0	60.0
16013.0	59.99378334973838
16088.0	59.961089494163424
16163.0	60.0
16238.0	59.99441704661766
16313.0	59.94272943148484
16388.0	60.0
16463.0	60.0
16538.0	59.87725602616385
16613.0	59.931926480599046
16688.0	60.0
16763.0	60.0
16838.0	60.0
16913.0	59.8614234486112
16988.0	60.0
17063.0	59.99084528532194
17138.0	59.96828333553588
17213.0	60.0
17288.0	59.991656817075715
17363.0	60.0
17438.0	59.9949505575426
17513.0	60.0
17588.0	59.87812248186946
17663.0	60.0
17738.0	60.0
17813.0	59.955155155155154
17888.0	59.94949205073753
17963.0	60.0
18038.0	60.0
18113.0	59.99446366782007
18188.0	59.924207507553646
18263.0	59.910809622511145
18338.0	59.986981991755265
18413.0	59.9927202135404
18488.0	59.990524320909664
18563.0	60.0
18638.0	59.94345058626465
18713.0	59.96471721888666
18788.0	60.0
18863.0	60.0
18938.0	59.996473699676756
19013.0	59.99641255605381
19088.0	60.0
19163.0	59.92822062712505
19238.0	60.0
19313.0	59.95965598123534
19388.0	59.55446355446355
19463.0	60.0
19538.0	59.97343028947
19613.0	60.0
19688.0	60.0
19763.0	59.862973144428
19838.0	59.996784393590225
19913.0	59.9378832523692
19988.0	59.984533503161536
20063.0	59.99786719749751
20138.0	60.0
20213.0	59.98169436120948
20288.0	59.9391592920354
20363.0	60.0
20438.0	59.88098966489195
20513.0	60.0
20588.0	59.80512738599153
20663.0	59.72497647825143
20738.0	60.0
20813.0	60.0
20888.0	59.98740818467996
20963.0	60.0
21038.0	59.986162101101385
21113.0	59.9792225583652
21188.0	60.0
21263.0	59.86122642628395
21338.0	59.81239200197482
21413.0	59.94362588084561
21488.0	59.80129919755445
21563.0	59.94329627695292
21638.0	60.0
21713.0	59.81497344526298
21788.0	59.86621468926554
21863.0	59.97742576797281
21938.0	59.98360543752989
22013.0	59.962438601560244
22088.0	59.923471956499846
22163.0	59.77930774309158
22238.0	59.99692370795734
22313.0	60.0
22388.0	59.877557596262285
22463.0	60.0
22538.0	60.0
22613.0	59.77435559581652
22688.0	59.41447019281797
22763.0	59.994140625
22838.0	60.0
22913.0	59.94957537154989
22988.0	59.877988202421605
23063.0	59.89084054494045
23138.0	59.84571235651587
23213.0	59.93838190892846
23288.0	60.0
23363.0	59.810402893850565
23438.0	60.0
23513.0	60.0
23588.0	60.0
23663.0	60.0
23738.0	59.942275558256114
23813.0	60.0
23888.0	59.86751682607156
23963.0	59.8581985220691
24038.0	59.74336932592515
24113.0	60.0
24188.0	59.93896457765668
24263.0	60.0
24338.0	60.0
24413.0	59.989177489177486
24488.0	59.98932953939178
24563.0	60.0
24638.0	60.0
24713.0	60.0
24788.0	60.0
24863.0	59.78421213044803
24938.0	60.0
25013.0	59.962182354840195
25088.0	59.94038280514591
25163.0	59.98305244327276
25238.0	59.92894540014959
25313.0	60.0
25388.0	60.0
25463.0	60.0
25538.0	59.928301886792454
25613.0	60.0
25688.0	59.95661605206074
25763.0	59.894366197183096
25838.0	59.98499874989582
25913.0	60.0
25988.0	60.0
26063.0	60.0
26138.0	60.0
26213.0	60.0
26288.0	60.0
26363.0	60.0
26438.0	59.9535934542346
26513.0	59.98489299202686
26588.0	59.995004163197336
26663.0	59.89766606822262
26738.0	59.95077094556939
26813.0	59.59159572897702
26888.0	59.99344501092498
26963.0	60.0
27038.0	59.99121458379091
27113.0	59.99077348915885
27188.0	59.97981157469717
27263.0	59.950928014563296
27338.0	59.98534184902105
27413.0	59.94154295823398
27488.0	60.0
27563.0	59.737278761061944
27638.0	59.93167930501362
27713.0	59.99203557443419
27788.0	59.932282545242266
27863.0	59.91009311784224
27938.0	59.978034682080924
28013.0	59.96517378282371
28088.0	59.96874100275573
28163.0	59.989043404972605
28238.0	59.9756071313269
28313.0	60.0
28388.0	60.0
28463.0	60.0
28538.0	59.86856157068923
28613.0	59.98235709244884
28688.0	60.0
28763.0	60.0
28838.0	59.99686422075886
28913.0	60.0
28988.0	60.0
29063.0	59.996833940161466
29138.0	59.99567255679769
29213.0	59.99499562116852
29288.0	59.9814585908529
29363.0	59.8341289358214
29438.0	59.878749969928066
29513.0	59.99845029315288
29588.0	59.976712368643206
29663.0	59.989179884421496
29738.0	59.93577860169491
29813.0	59.73569015779002
29877.0	13.311237271774608
