#Position (bp)	Coverage
7913.0	152.46666666666667
7988.0	136.16
8063.0	149.4
8138.0	141.17333333333335
8213.0	198.48
8288.0	183.44
8363.0	123.05333333333333
8438.0	165.8
8513.0	196.84
8588.0	155.01333333333332
8663.0	200.57333333333332
8738.0	180.72
8813.0	157.24
8888.0	128.69333333333333
8963.0	120.41333333333333
9038.0	153.0
9113.0	208.58666666666667
9188.0	180.29333333333332
9263.0	112.58666666666667
9338.0	102.78666666666666
9413.0	171.97333333333333
9488.0	177.06666666666666
9563.0	141.32
9638.0	95.85333333333334
9713.0	68.42666666666666
9788.0	131.21333333333334
9863.0	223.94666666666666
9938.0	275.44
10013.0	256.9866666666667
10088.0	194.72
10163.0	197.16
10238.0	193.13333333333333
10313.0	232.77333333333334
10388.0	280.7733333333333
10463.0	278.2133333333333
10538.0	334.1333333333333
10613.0	282.50666666666666
10688.0	256.1333333333333
10763.0	266.56
10838.0	185.81333333333333
10913.0	199.52
10988.0	179.02666666666667
11063.0	123.68
11138.0	101.04
11213.0	137.16
11288.0	191.09333333333333
11363.0	234.77333333333334
11438.0	265.8666666666667
11513.0	209.6
11588.0	126.68
11663.0	182.90666666666667
11738.0	214.36
11813.0	211.62666666666667
11888.0	196.94666666666666
11963.0	253.77333333333334
12038.0	239.62666666666667
12113.0	123.37333333333333
12188.0	185.10666666666665
12263.0	240.89333333333335
12338.0	226.28
12413.0	217.84
12488.0	178.65333333333334
12563.0	235.04
12638.0	286.29333333333335
12713.0	362.29333333333335
12788.0	333.5466666666667
12863.0	172.16
12938.0	169.68
13013.0	253.36
13088.0	282.4266666666667
13163.0	143.10666666666665
13238.0	144.22666666666666
13313.0	181.76
13388.0	173.08
13463.0	175.41333333333333
13538.0	131.30666666666667
13613.0	127.02666666666667
13688.0	243.88
13763.0	305.29333333333335
13838.0	293.6
13913.0	235.16
13988.0	136.28
14063.0	208.21333333333334
14138.0	278.32
14213.0	316.85333333333335
14288.0	245.62666666666667
14363.0	134.78666666666666
14438.0	245.34666666666666
14513.0	258.28
14588.0	226.30666666666667
14663.0	239.04
14738.0	189.66666666666666
14813.0	140.77333333333334
14888.0	170.57333333333332
14963.0	169.81333333333333
15038.0	182.78666666666666
15113.0	230.05333333333334
15188.0	154.84
15263.0	110.34666666666666
15338.0	148.65333333333334
15413.0	155.58666666666667
15488.0	156.36
15563.0	217.78666666666666
15638.0	183.96
15713.0	180.90666666666667
15788.0	242.46666666666667
15863.0	301.92
15938.0	244.41333333333333
16013.0	257.37333333333333
16088.0	280.9866666666667
16163.0	258.12
16238.0	143.29333333333332
16313.0	190.90666666666667
16388.0	231.14666666666668
16463.0	272.97333333333336
16538.0	330.2266666666667
16613.0	195.86666666666667
16688.0	185.56
16763.0	184.52
16838.0	208.30666666666667
16913.0	219.37333333333333
16988.0	218.88
17063.0	174.77333333333334
17138.0	100.89333333333333
17213.0	112.24
17288.0	191.77333333333334
17363.0	308.08
17438.0	316.8666666666667
17513.0	160.53333333333333
17588.0	264.74666666666667
17663.0	309.7866666666667
17738.0	300.4533333333333
17813.0	333.0
17888.0	232.30666666666667
17963.0	252.62666666666667
18038.0	321.04
18113.0	289.0
18188.0	260.36
18263.0	212.28
18338.0	184.36
18413.0	219.78666666666666
18488.0	253.28
18563.0	220.25333333333333
18638.0	199.0
18713.0	179.88
18788.0	140.04
18863.0	190.84
18938.0	226.86666666666667
19013.0	223.0
19088.0	188.61333333333334
19163.0	141.17333333333335
19238.0	160.01333333333332
19313.0	170.53333333333333
19388.0	162.8
19463.0	228.02666666666667
19538.0	381.38666666666666
19613.0	343.7866666666667
19688.0	210.98666666666668
19763.0	315.26666666666665
19838.0	248.78666666666666
19913.0	167.42666666666668
19988.0	293.1066666666667
20063.0	375.0933333333333
20138.0	350.32
20213.0	244.73333333333332
20288.0	192.85333333333332
20363.0	278.9066666666667
20438.0	170.29333333333332
20513.0	97.16
20588.0	166.94666666666666
20663.0	184.22666666666666
20738.0	188.65333333333334
20813.0	173.69333333333333
20888.0	127.06666666666666
20963.0	149.56
21038.0	188.85333333333332
21113.0	233.58666666666667
21188.0	222.64
21263.0	224.82666666666665
21338.0	162.04
21413.0	104.06666666666666
21488.0	174.46666666666667
21563.0	357.41333333333336
21638.0	348.05333333333334
21713.0	155.65333333333334
21788.0	177.0
21863.0	207.90666666666667
21938.0	195.18666666666667
22013.0	276.88
22088.0	264.82666666666665
22163.0	141.37333333333333
22238.0	260.05333333333334
22313.0	294.81333333333333
22388.0	165.52
22463.0	144.44
22538.0	168.73333333333332
22613.0	161.90666666666667
22688.0	150.74666666666667
22763.0	136.53333333333333
22838.0	144.41333333333333
22913.0	200.96
22988.0	171.78666666666666
23063.0	155.61333333333334
23138.0	157.97333333333333
23213.0	216.38666666666666
23288.0	233.06666666666666
23363.0	213.78666666666666
23438.0	226.37333333333333
23513.0	256.62666666666667
23588.0	260.1333333333333
23663.0	217.84
23738.0	175.54666666666665
23813.0	257.4
23888.0	301.12
23963.0	267.04
24038.0	254.37333333333333
24113.0	183.69333333333333
24188.0	122.33333333333333
24263.0	125.14666666666666
24338.0	145.28
24413.0	147.84
24488.0	149.94666666666666
24563.0	175.88
24638.0	160.98666666666668
24713.0	161.33333333333334
24788.0	239.50666666666666
24863.0	306.2266666666667
24938.0	343.2266666666667
25013.0	289.1066666666667
25088.0	169.97333333333333
25163.0	141.61333333333334
25238.0	142.61333333333334
25313.0	138.08
25388.0	218.72
25463.0	171.56
25538.0	141.33333333333334
25613.0	148.45333333333335
25688.0	208.98666666666668
25763.0	227.2
25838.0	159.98666666666668
25913.0	205.06666666666666
25988.0	164.44
26063.0	171.53333333333333
26138.0	215.65333333333334
26213.0	274.73333333333335
26288.0	303.74666666666667
26363.0	249.98666666666668
26438.0	218.36
26513.0	158.86666666666667
26588.0	160.13333333333333
26663.0	297.06666666666666
26738.0	287.0933333333333
26813.0	270.97333333333336
26888.0	366.1333333333333
26963.0	340.08
27038.0	182.12
27113.0	173.41333333333333
27188.0	237.76
27263.0	336.92
27338.0	382.04
27413.0	346.6933333333333
27488.0	328.68
27563.0	192.85333333333332
27638.0	181.10666666666665
27713.0	200.89333333333335
27788.0	251.24
27863.0	373.72
27938.0	461.3333333333333
28013.0	382.85333333333335
28088.0	324.17333333333335
28163.0	316.4
28238.0	371.6933333333333
28313.0	496.32
28388.0	491.88
28463.0	390.05333333333334
28538.0	324.61333333333334
28613.0	453.44
28688.0	467.3466666666667
28763.0	305.0133333333333
28838.0	255.12
28913.0	289.73333333333335
28988.0	396.70666666666665
29063.0	505.36
29138.0	369.73333333333335
29213.0	319.72
29288.0	474.61333333333334
29363.0	553.04
29438.0	554.2266666666667
29513.0	516.2266666666667
29588.0	458.04
29663.0	542.2
29738.0	402.7733333333333
29813.0	288.14666666666665
29877.0	30140.264150943396
