#Position (bp)	insert size
11813.0	208.32203389830508
11888.0	175.80882352941177
11963.0	158.625
12038.0	212.35135135135135
12113.0	175.7872340425532
12188.0	162.4264705882353
12263.0	175.03076923076924
12338.0	176.78
12413.0	201.9344262295082
12488.0	211.17808219178082
12563.0	198.6625
12638.0	180.4659090909091
12713.0	160.42708333333334
12788.0	192.20454545454547
12863.0	218.78
12938.0	192.8985507246377
13013.0	152.1818181818182
13088.0	174.75
13163.0	189.80434782608697
13238.0	194.88235294117646
13313.0	196.60416666666666
13388.0	173.4
13463.0	230.8148148148148
13538.0	226.0
13613.0	210.13846153846154
13688.0	157.1304347826087
13763.0	188.42857142857142
13838.0	148.45283018867926
13913.0	198.3265306122449
13988.0	201.95238095238096
14063.0	170.39080459770116
14138.0	157.46575342465752
14213.0	135.8625
14288.0	246.30769230769232
14363.0	199.2394366197183
14438.0	180.3846153846154
14513.0	186.59154929577466
14588.0	163.46808510638297
14663.0	150.23076923076923
14738.0	202.1860465116279
14813.0	180.2173913043478
14888.0	180.14
14963.0	196.25
15038.0	162.11111111111111
15113.0	152.22222222222223
15188.0	206.32
15263.0	192.14583333333334
15338.0	158.0888888888889
15413.0	195.41379310344828
15488.0	168.1917808219178
15563.0	184.24074074074073
15638.0	210.3793103448276
15713.0	202.4189189189189
15788.0	177.36231884057972
15863.0	205.2
15938.0	174.69620253164558
16013.0	189.3684210526316
16088.0	165.48809523809524
16163.0	195.23684210526315
16238.0	219.39285714285714
16313.0	188.25806451612902
16388.0	199.58536585365854
16463.0	159.3448275862069
16538.0	169.2173913043478
16613.0	188.26666666666668
16688.0	185.5
16763.0	184.3661971830986
16838.0	184.6909090909091
16913.0	168.84375
16988.0	171.95833333333334
17063.0	205.34782608695653
17138.0	220.09375
17213.0	188.28571428571428
17288.0	187.46428571428572
17363.0	152.56976744186048
17438.0	198.75925925925927
17513.0	198.1494252873563
17588.0	176.6
17663.0	189.84057971014494
17738.0	174.58252427184465
17813.0	194.64615384615385
17888.0	203.8985507246377
17963.0	173.13793103448276
18038.0	164.16666666666666
18113.0	183.25
18188.0	174.8421052631579
18263.0	198.60416666666666
18338.0	196.98245614035088
18413.0	176.09333333333333
18488.0	187.82539682539684
18563.0	173.3653846153846
18638.0	188.6595744680851
18713.0	162.61111111111111
18788.0	187.39622641509433
18863.0	171.2173913043478
18938.0	176.83076923076922
19013.0	166.5625
19088.0	184.5
19163.0	184.92307692307693
19238.0	206.50980392156862
19313.0	248.2972972972973
19388.0	198.525
19463.0	176.36274509803923
19538.0	165.3861386138614
19613.0	216.76
19688.0	187.1290322580645
19763.0	142.01639344262296
19838.0	236.93617021276594
19913.0	188.7171717171717
19988.0	185.83870967741936
20063.0	175.61
20138.0	180.0
20213.0	204.88571428571427
20288.0	170.16666666666666
20363.0	163.92105263157896
20438.0	191.0
20513.0	200.45454545454547
20588.0	159.82142857142858
20663.0	147.61016949152543
20738.0	174.0
20813.0	186.32142857142858
20888.0	202.6122448979592
20963.0	196.47540983606558
21038.0	182.36206896551724
21113.0	187.57534246575344
21188.0	166.35714285714286
21263.0	148.85714285714286
21338.0	214.44117647058823
21413.0	220.71666666666667
21488.0	181.95604395604394
21563.0	141.6
21638.0	182.73684210526315
21713.0	179.32203389830508
21788.0	179.79661016949152
21863.0	200.0344827586207
21938.0	172.59322033898306
22013.0	159.70731707317074
22088.0	214.84313725490196
22163.0	171.14492753623188
22238.0	156.5125
22313.0	148.75
22388.0	186.7719298245614
22463.0	184.42105263157896
22538.0	187.1764705882353
22613.0	160.92307692307693
22688.0	145.52380952380952
22763.0	208.48
22838.0	188.9245283018868
22913.0	168.29545454545453
22988.0	158.5
23063.0	184.8909090909091
23138.0	184.72222222222223
23213.0	188.34782608695653
23288.0	175.46666666666667
23363.0	182.15151515151516
23438.0	171.84931506849315
23513.0	165.55072463768116
23588.0	156.05
23663.0	201.21052631578948
23738.0	182.22972972972974
23813.0	166.07692307692307
23888.0	166.6144578313253
23963.0	176.31944444444446
24038.0	162.1346153846154
24113.0	197.4516129032258
24188.0	153.74193548387098
24263.0	180.76190476190476
24338.0	182.75510204081633
24413.0	203.31578947368422
24488.0	192.34146341463415
24563.0	180.6530612244898
24638.0	218.46296296296296
24713.0	210.51351351351352
24788.0	182.01351351351352
24863.0	166.6161616161616
24938.0	152.97297297297297
25013.0	173.85365853658536
25088.0	207.74468085106383
25163.0	198.51282051282053
25238.0	164.63636363636363
25313.0	157.52631578947367
25388.0	142.01754385964912
25463.0	177.12121212121212
25538.0	187.03508771929825
25613.0	184.24528301886792
25688.0	171.58333333333334
25763.0	181.4814814814815
25838.0	197.65384615384616
25913.0	219.55555555555554
25988.0	201.5744680851064
26063.0	215.12280701754386
26138.0	194.66233766233765
26213.0	177.97826086956522
26288.0	167.12280701754386
26363.0	183.01694915254237
26438.0	208.21212121212122
26513.0	224.5090909090909
26588.0	192.23863636363637
26663.0	174.94285714285715
26738.0	192.1139240506329
26813.0	168.67532467532467
26888.0	150.07619047619048
26963.0	201.2888888888889
27038.0	190.3125
27113.0	208.53658536585365
27188.0	203.49484536082474
27263.0	164.30851063829786
27338.0	166.70114942528735
27413.0	160.55102040816325
27488.0	209.44897959183675
27563.0	172.6590909090909
27638.0	227.8
27713.0	222.0
27788.0	208.44329896907217
27863.0	180.43661971830986
27938.0	176.51020408163265
28013.0	193.65263157894736
28088.0	191.1046511627907
28163.0	193.93203883495147
28238.0	172.00704225352112
28313.0	166.6412213740458
28388.0	173.98039215686273
28463.0	213.63636363636363
28538.0	170.46456692913387
28613.0	157.68695652173912
28688.0	165.20224719101122
28763.0	194.71621621621622
28838.0	215.8470588235294
28913.0	189.49019607843138
28988.0	174.16875
29063.0	188.41666666666666
29138.0	219.16470588235293
29213.0	182.26771653543307
29288.0	175.38372093023256
29363.0	178.71014492753622
29438.0	167.74834437086093
29513.0	184.31007751937983
29588.0	146.57615894039736
29663.0	150.64473684210526
29738.0	118.24761904761905
29813.0	37.241379310344826
29877.0	29.164303159221618
