#Position (bp)	insert size
12938.0	183.125
13013.0	142.625
13088.0	149.33333333333334
13163.0	208.66666666666666
13238.0	247.4
13313.0	0.0
13388.0	144.0
13463.0	0.0
13538.0	148.57142857142858
13613.0	175.0
13688.0	156.36363636363637
13763.0	163.83333333333334
13838.0	188.57142857142858
13913.0	140.85714285714286
13988.0	211.63636363636363
14063.0	157.0
14138.0	210.25
14213.0	142.625
14288.0	214.33333333333334
14363.0	155.28571428571428
14438.0	53.0
14513.0	201.83333333333334
14588.0	220.0
14663.0	180.33333333333334
14738.0	185.0
14813.0	221.75
14888.0	168.14285714285714
14963.0	193.0
15038.0	142.33333333333334
15113.0	122.8
15188.0	101.25
15263.0	205.6
15338.0	72.75
15413.0	150.33333333333334
15488.0	155.875
15563.0	162.2
15638.0	146.33333333333334
15713.0	199.625
15788.0	153.3
15863.0	137.0
15938.0	196.0
16013.0	197.85714285714286
16088.0	122.33333333333333
16163.0	118.0
16238.0	218.5
16313.0	218.2
16388.0	166.25
16463.0	159.33333333333334
16538.0	121.0
16613.0	152.5
16688.0	192.66666666666666
16763.0	178.5
16838.0	137.0
16913.0	143.77777777777777
16988.0	158.0
17063.0	175.25
17138.0	198.0
17213.0	211.5
17288.0	163.125
17363.0	128.9
17438.0	273.0
17513.0	163.22222222222223
17588.0	140.0
17663.0	93.0
17738.0	201.4
17813.0	160.3
17888.0	160.66666666666666
17963.0	154.54545454545453
18038.0	166.0
18113.0	131.66666666666666
18188.0	154.28571428571428
18263.0	166.0
18338.0	168.33333333333334
18413.0	159.125
18488.0	208.75
18563.0	271.6666666666667
18638.0	187.5
18713.0	155.5
18788.0	125.28571428571429
18863.0	135.0
18938.0	130.4
19013.0	155.6
19088.0	126.5
19163.0	56.875
19238.0	72.66666666666667
19313.0	210.4
19388.0	199.4
19463.0	177.8
19538.0	131.3
19613.0	185.0
19688.0	185.83333333333334
19763.0	144.75
19838.0	215.14285714285714
19913.0	179.33333333333334
19988.0	214.875
20063.0	159.75
20138.0	119.0
20213.0	184.0
20288.0	162.0
20363.0	89.0
20438.0	85.5
20513.0	113.5
20588.0	72.25
20663.0	135.0
20738.0	107.83333333333333
20813.0	152.0
20888.0	119.0
20963.0	247.0
21038.0	131.57142857142858
21113.0	133.3
21188.0	131.5
21263.0	136.0
21338.0	132.4
21413.0	224.875
21488.0	131.125
21563.0	59.78947368421053
21638.0	176.0
21713.0	90.75
21788.0	156.0
21863.0	200.0
21938.0	177.625
22013.0	149.9
22088.0	124.0
22163.0	135.28571428571428
22238.0	91.25
22313.0	144.33333333333334
22388.0	111.85714285714286
22463.0	188.66666666666666
22538.0	175.0
22613.0	104.5
22688.0	134.0
22763.0	224.5
22838.0	139.0
22913.0	196.57142857142858
22988.0	162.16666666666666
23063.0	173.33333333333334
23138.0	80.83333333333333
23213.0	134.33333333333334
23288.0	176.33333333333334
23363.0	141.7
23438.0	148.8
23513.0	138.5
23588.0	185.0909090909091
23663.0	130.375
23738.0	306.5
23813.0	234.2
23888.0	75.6086956521739
23963.0	147.9090909090909
24038.0	205.0
24113.0	196.0
24188.0	109.125
24263.0	20.0
24338.0	91.33333333333333
24413.0	184.33333333333334
24488.0	120.4
24563.0	192.28571428571428
24638.0	159.83333333333334
24713.0	191.2
24788.0	183.8
24863.0	75.77777777777777
24938.0	199.0
25013.0	113.0
25088.0	91.42857142857143
25163.0	104.0
25238.0	129.0
25313.0	198.5
25388.0	115.25
25463.0	153.0
25538.0	0.0
25613.0	107.71428571428571
25688.0	152.5
25763.0	159.0
25838.0	226.66666666666666
25913.0	132.33333333333334
25988.0	110.0
26063.0	207.8
26138.0	165.16666666666666
26213.0	143.63636363636363
26288.0	43.5
26363.0	138.33333333333334
26438.0	124.66666666666667
26513.0	228.125
26588.0	181.71428571428572
26663.0	114.83333333333333
26738.0	160.55555555555554
26813.0	174.45454545454547
26888.0	136.57142857142858
26963.0	115.33333333333333
27038.0	143.375
27113.0	173.44444444444446
27188.0	160.5
27263.0	118.0
27338.0	148.125
27413.0	127.625
27488.0	216.16666666666666
27563.0	0.0
27638.0	183.0
27713.0	166.0
27788.0	65.81818181818181
27863.0	167.66666666666666
27938.0	163.0
28013.0	126.11111111111111
28088.0	161.125
28163.0	186.0
28238.0	133.5
28313.0	186.1875
28388.0	157.85714285714286
28463.0	218.0
28538.0	167.77777777777777
28613.0	166.28571428571428
28688.0	144.0
28763.0	191.2
28838.0	195.33333333333334
28913.0	154.8
28988.0	165.85714285714286
29063.0	241.2
29138.0	227.16666666666666
29213.0	148.0
29288.0	162.33333333333334
29363.0	122.78260869565217
29438.0	122.66666666666667
29513.0	163.73333333333332
29588.0	138.875
29663.0	155.6
29738.0	111.72727272727273
29813.0	19.5
29877.0	29.24349238190763
