#Position (bp)	insert size
20963.0	388.5
21038.0	218.0
21113.0	264.3333333333333
21188.0	210.0
21263.0	174.8125
21338.0	157.66666666666666
21413.0	183.3
21488.0	193.08333333333334
21563.0	112.38888888888889
21638.0	242.0
21713.0	207.0
21788.0	137.5
21863.0	163.63636363636363
21938.0	165.77777777777777
22013.0	135.66666666666666
22088.0	216.875
22163.0	149.25
22238.0	170.14285714285714
22313.0	147.16666666666666
22388.0	197.4
22463.0	164.125
22538.0	211.25
22613.0	139.66666666666666
22688.0	145.15384615384616
22763.0	205.0
22838.0	154.83333333333334
22913.0	164.1
22988.0	142.25
23063.0	160.23076923076923
23138.0	187.4
23213.0	164.66666666666666
23288.0	181.16666666666666
23363.0	205.71428571428572
23438.0	156.44444444444446
23513.0	171.5
23588.0	202.73333333333332
23663.0	125.0
23738.0	71.8
23813.0	202.8181818181818
23888.0	151.35294117647058
23963.0	113.5
24038.0	148.0
24113.0	247.8
24188.0	204.5
24263.0	267.0
24338.0	182.33333333333334
24413.0	218.375
24488.0	151.0
24563.0	170.9
24638.0	151.625
24713.0	155.5
24788.0	161.91666666666666
24863.0	169.45454545454547
24938.0	138.0909090909091
25013.0	243.8
25088.0	273.0
25163.0	203.0
25238.0	151.0
25313.0	116.6
25388.0	79.0
25463.0	115.5
25538.0	98.75
25613.0	227.85714285714286
25688.0	162.1818181818182
25763.0	161.8
25838.0	223.7
25913.0	175.45454545454547
25988.0	195.88888888888889
26063.0	183.625
26138.0	178.72727272727272
26213.0	203.83333333333334
26288.0	161.10526315789474
26363.0	153.5
26438.0	159.25
26513.0	212.0
26588.0	240.0625
26663.0	148.8
26738.0	212.0
26813.0	238.0
26888.0	201.0909090909091
26963.0	102.6
27038.0	194.75
27113.0	173.28571428571428
27188.0	221.71428571428572
27263.0	139.72727272727272
27338.0	170.26666666666668
27413.0	176.33333333333334
27488.0	186.42857142857142
27563.0	147.2
27638.0	243.4
27713.0	181.2
27788.0	192.05555555555554
27863.0	168.9
27938.0	146.13333333333333
28013.0	180.9090909090909
28088.0	127.33333333333333
28163.0	171.28571428571428
28238.0	182.0
28313.0	184.46153846153845
28388.0	142.23076923076923
28463.0	184.64285714285714
28538.0	167.27777777777777
28613.0	176.04761904761904
28688.0	155.84615384615384
28763.0	211.26666666666668
28838.0	203.91666666666666
28913.0	190.3125
28988.0	181.14285714285714
29063.0	204.3
29138.0	182.1875
29213.0	172.58823529411765
29288.0	200.1818181818182
29363.0	158.3684210526316
29438.0	181.47368421052633
29513.0	190.6315789473684
29588.0	147.23076923076923
29663.0	156.21052631578948
29738.0	82.96
29813.0	19.0
29877.0	31.19297972727744
