#Position (bp)	insert size
11663.0	223.0
11738.0	253.5
11813.0	92.0
11888.0	170.0
11963.0	124.0
12038.0	200.5
12113.0	182.5
12188.0	170.0
12263.0	0.0
12338.0	114.5
12413.0	249.0
12488.0	274.5
12563.0	211.0
12638.0	165.83333333333334
12713.0	156.0
12788.0	0.0
12863.0	0.0
12938.0	204.33333333333334
13013.0	165.0
13088.0	0.0
13163.0	91.0
13238.0	353.0
13313.0	251.0
13388.0	0.0
13463.0	58.0
13538.0	155.0
13613.0	187.5
13688.0	140.0
13763.0	165.0
13838.0	0.0
13913.0	0.0
13988.0	122.0
14063.0	145.0
14138.0	88.0
14213.0	78.5
14288.0	243.33333333333334
14363.0	138.0
14438.0	373.0
14513.0	149.0
14588.0	139.2
14663.0	0.0
14738.0	100.0
14813.0	291.0
14888.0	283.0
14963.0	0.0
15038.0	190.0
15113.0	215.0
15188.0	132.0
15263.0	193.5
15338.0	0.0
15413.0	0.0
15488.0	0.0
15563.0	99.0
15638.0	0.0
15713.0	211.0
15788.0	111.0
15863.0	112.5
15938.0	163.0
16013.0	167.5
16088.0	0.0
16163.0	0.0
16238.0	236.0
16313.0	160.0
16388.0	187.0
16463.0	127.66666666666667
16538.0	0.0
16613.0	168.5
16688.0	258.0
16763.0	138.0
16838.0	0.0
16913.0	20.0
16988.0	171.0
17063.0	0.0
17138.0	0.0
17213.0	100.0
17288.0	113.0
17363.0	134.5
17438.0	0.0
17513.0	173.0
17588.0	129.0
17663.0	189.5
17738.0	138.0
17813.0	307.0
17888.0	181.0
17963.0	91.0
18038.0	98.0
18113.0	138.0
18188.0	128.0
18263.0	0.0
18338.0	177.0
18413.0	175.0
18488.0	171.5
18563.0	249.0
18638.0	133.0
18713.0	240.0
18788.0	202.8
18863.0	132.0
18938.0	118.0
19013.0	175.0
19088.0	198.5
19163.0	0.0
19238.0	187.0
19313.0	0.0
19388.0	0.0
19463.0	166.5
19538.0	184.0
19613.0	94.0
19688.0	157.33333333333334
19763.0	0.0
19838.0	409.0
19913.0	147.0
19988.0	146.66666666666666
20063.0	0.0
20138.0	203.0
20213.0	114.0
20288.0	174.0
20363.0	100.0
20438.0	0.0
20513.0	498.0
20588.0	257.0
20663.0	0.0
20738.0	128.0
20813.0	112.0
20888.0	0.0
20963.0	21.0
21038.0	0.0
21113.0	19.0
21188.0	161.0
21263.0	59.0
21338.0	0.0
21413.0	0.0
21488.0	209.0
21563.0	115.5
21638.0	0.0
21713.0	160.0
21788.0	122.0
21863.0	128.0
21938.0	199.0
22013.0	384.0
22088.0	329.0
22163.0	162.5
22238.0	592.0
22313.0	0.0
22388.0	0.0
22463.0	129.0
22538.0	168.5
22613.0	0.0
22688.0	120.66666666666667
22763.0	159.0
22838.0	0.0
22913.0	282.0
22988.0	181.0
23063.0	0.0
23138.0	189.0
23213.0	0.0
23288.0	129.0
23363.0	208.4
23438.0	127.5
23513.0	437.0
23588.0	263.5
23663.0	0.0
23738.0	102.0
23813.0	0.0
23888.0	19.0
23963.0	209.0
24038.0	121.0
24113.0	114.0
24188.0	168.0
24263.0	167.5
24338.0	324.0
24413.0	168.0
24488.0	107.0
24563.0	0.0
24638.0	0.0
24713.0	329.0
24788.0	138.0
24863.0	93.5
24938.0	138.0
25013.0	105.0
25088.0	0.0
25163.0	166.5
25238.0	0.0
25313.0	174.0
25388.0	0.0
25463.0	127.5
25538.0	0.0
25613.0	0.0
25688.0	101.0
25763.0	155.0
25838.0	190.0
25913.0	0.0
25988.0	432.0
26063.0	149.0
26138.0	0.0
26213.0	126.5
26288.0	125.0
26363.0	154.5
26438.0	0.0
26513.0	234.0
26588.0	0.0
26663.0	275.0
26738.0	176.25
26813.0	153.0
26888.0	128.0
26963.0	0.0
27038.0	0.0
27113.0	287.0
27188.0	0.0
27263.0	0.0
27338.0	273.0
27413.0	122.2
27488.0	166.66666666666666
27563.0	208.33333333333334
27638.0	242.0
27713.0	291.0
27788.0	208.0
27863.0	296.3333333333333
27938.0	99.0
28013.0	162.0
28088.0	272.0
28163.0	174.0
28238.0	290.6666666666667
28313.0	0.0
28388.0	185.75
28463.0	230.0
28538.0	172.0
28613.0	183.0
28688.0	144.25
28763.0	167.0
28838.0	270.5
28913.0	179.66666666666666
28988.0	194.57142857142858
29063.0	0.0
29138.0	323.0
29213.0	243.0
29288.0	188.75
29363.0	136.83333333333334
29438.0	227.0
29513.0	170.83333333333334
29588.0	161.0
29663.0	189.0
29738.0	85.0
29813.0	0.0
29877.0	31.281995661605205
