#Position (bp)	insert size
19988.0	169.66666666666666
20063.0	178.5
20138.0	186.33333333333334
20213.0	209.0
20288.0	0.0
20363.0	238.0
20438.0	159.0
20513.0	76.0
20588.0	20.0
20663.0	190.0
20738.0	19.0
20813.0	117.0
20888.0	178.0
20963.0	392.0
21038.0	300.0
21113.0	210.0
21188.0	217.0
21263.0	201.0
21338.0	164.5
21413.0	139.33333333333334
21488.0	19.0
21563.0	80.75
21638.0	172.0
21713.0	135.75
21788.0	157.0
21863.0	0.0
21938.0	93.5
22013.0	69.66666666666667
22088.0	0.0
22163.0	127.0
22238.0	107.0
22313.0	216.0
22388.0	127.8
22463.0	190.5
22538.0	268.0
22613.0	70.5
22688.0	117.5
22763.0	226.0
22838.0	81.5
22913.0	206.33333333333334
22988.0	197.0
23063.0	104.0
23138.0	80.5
23213.0	115.0
23288.0	0.0
23363.0	19.0
23438.0	114.28571428571429
23513.0	211.75
23588.0	0.0
23663.0	0.0
23738.0	87.0
23813.0	0.0
23888.0	174.5
23963.0	210.0
24038.0	137.66666666666666
24113.0	170.0
24188.0	216.0
24263.0	165.0
24338.0	0.0
24413.0	0.0
24488.0	107.0
24563.0	118.25
24638.0	245.0
24713.0	108.33333333333333
24788.0	160.4
24863.0	100.0
24938.0	201.0
25013.0	86.66666666666667
25088.0	0.0
25163.0	0.0
25238.0	204.0
25313.0	192.0
25388.0	150.0
25463.0	0.0
25538.0	35.0
25613.0	70.66666666666667
25688.0	178.33333333333334
25763.0	23.0
25838.0	193.5
25913.0	0.0
25988.0	214.0
26063.0	193.0
26138.0	257.0
26213.0	161.4
26288.0	62.0
26363.0	139.0
26438.0	382.0
26513.0	295.5
26588.0	0.0
26663.0	170.75
26738.0	199.0
26813.0	130.0
26888.0	143.66666666666666
26963.0	146.5
27038.0	0.0
27113.0	193.66666666666666
27188.0	194.75
27263.0	187.0
27338.0	155.66666666666666
27413.0	0.0
27488.0	177.66666666666666
27563.0	238.66666666666666
27638.0	19.0
27713.0	79.0
27788.0	95.33333333333333
27863.0	172.83333333333334
27938.0	121.0
28013.0	161.0
28088.0	88.0
28163.0	111.25
28238.0	209.0
28313.0	166.0
28388.0	243.25
28463.0	197.5
28538.0	175.8
28613.0	0.0
28688.0	130.5
28763.0	159.66666666666666
28838.0	229.2
28913.0	55.666666666666664
28988.0	139.5
29063.0	171.16666666666666
29138.0	0.0
29213.0	130.5
29288.0	152.66666666666666
29363.0	44.76923076923077
29438.0	109.14285714285714
29513.0	128.5
29588.0	116.33333333333333
29663.0	149.5
29738.0	32.339285714285715
29813.0	19.0
29877.0	27.693573515092503
