#Position (bp)	Coverage
12188.0	3239.2266666666665
12263.0	3669.72
12338.0	3313.28
12413.0	3506.08
12488.0	2977.693333333333
12563.0	2950.733333333333
12638.0	3747.72
12713.0	4668.08
12788.0	4290.08
12863.0	2531.1466666666665
12938.0	2276.68
13013.0	3022.1466666666665
13088.0	3224.6666666666665
13163.0	2163.2
13238.0	1997.0133333333333
13313.0	2321.2266666666665
13388.0	2486.1066666666666
13463.0	2692.4266666666667
13538.0	2042.8133333333333
13613.0	2032.44
13688.0	3361.213333333333
13763.0	3499.6666666666665
13838.0	3350.173333333333
13913.0	3272.306666666667
13988.0	2371.6133333333332
14063.0	2828.28
14138.0	3513.48
14213.0	3669.0133333333333
14288.0	2930.84
14363.0	2114.6133333333332
14438.0	2868.0666666666666
14513.0	2703.786666666667
14588.0	2459.28
14663.0	2843.0533333333333
14738.0	2736.5866666666666
14813.0	2233.653333333333
14888.0	2607.64
14963.0	2560.44
15038.0	2851.733333333333
15113.0	3466.12
15188.0	2777.4266666666667
15263.0	2180.6266666666666
15338.0	2504.9066666666668
15413.0	2560.24
15488.0	2394.72
15563.0	2990.68
15638.0	2664.5466666666666
15713.0	2763.9866666666667
15788.0	3415.2
15863.0	3888.346666666667
15938.0	3045.8533333333335
16013.0	2780.12
16088.0	3139.9466666666667
16163.0	2916.9066666666668
16238.0	1987.24
16313.0	2656.866666666667
16388.0	2979.9333333333334
16463.0	3011.346666666667
16538.0	3552.9333333333334
16613.0	2883.88
16688.0	2865.48
16763.0	2891.693333333333
16838.0	3019.1866666666665
16913.0	2968.5466666666666
16988.0	2755.5066666666667
17063.0	2169.96
17138.0	1549.24
17213.0	1915.08
17288.0	2833.8533333333335
17363.0	3770.76
17438.0	3767.36
17513.0	2283.653333333333
17588.0	3260.64
17663.0	3782.6666666666665
17738.0	3639.826666666667
17813.0	3932.9733333333334
17888.0	3074.7466666666664
17963.0	3425.346666666667
18038.0	3739.346666666667
18113.0	3155.04
18188.0	3068.306666666667
18263.0	2705.5733333333333
18338.0	2731.84
18413.0	3462.52
18488.0	3747.8933333333334
18563.0	3161.3866666666668
18638.0	2537.8933333333334
18713.0	2377.5066666666667
18788.0	2132.56
18863.0	2589.4933333333333
18938.0	2891.4533333333334
19013.0	2593.7733333333335
19088.0	2384.4133333333334
19163.0	2054.56
19238.0	2177.04
19313.0	2138.4533333333334
19388.0	1937.8266666666666
19463.0	2532.866666666667
19538.0	3976.693333333333
19613.0	3589.9333333333334
19688.0	2589.5733333333333
19763.0	3525.9466666666667
19838.0	2932.28
19913.0	2224.0533333333333
19988.0	3370.6133333333332
20063.0	3981.346666666667
20138.0	3758.6266666666666
20213.0	2918.64
20288.0	2202.7466666666664
20363.0	3079.1866666666665
20438.0	2144.36
20513.0	1801.9733333333334
20588.0	2456.733333333333
20663.0	2403.1466666666665
20738.0	2649.133333333333
20813.0	2412.4
20888.0	1842.1333333333334
20963.0	1929.5466666666666
21038.0	2449.6266666666666
21113.0	2749.44
21188.0	2542.733333333333
21263.0	2680.72
21338.0	2085.173333333333
21413.0	1578.3066666666666
21488.0	2386.96
21563.0	4316.72
21638.0	4189.693333333334
21713.0	2316.346666666667
21788.0	2334.653333333333
21863.0	2264.0133333333333
21938.0	2238.653333333333
22013.0	3027.8133333333335
22088.0	2822.36
22163.0	1662.0933333333332
22238.0	2679.9466666666667
22313.0	2995.4
22388.0	1871.52
22463.0	1846.4666666666667
22538.0	2281.3733333333334
22613.0	2149.693333333333
22688.0	2133.6
22763.0	2039.0533333333333
22838.0	1683.7866666666666
22913.0	2039.6
22988.0	2185.3866666666668
23063.0	2394.7733333333335
23138.0	2416.44
23213.0	2903.9733333333334
23288.0	3173.306666666667
23363.0	2956.8133333333335
23438.0	3000.28
23513.0	3240.6133333333332
23588.0	3357.306666666667
23663.0	3028.9866666666667
23738.0	2443.16
23813.0	3131.9733333333334
23888.0	3476.04
23963.0	2923.32
24038.0	2537.1466666666665
24113.0	2053.76
24188.0	1771.5466666666666
24263.0	2187.5066666666667
24338.0	2072.3333333333335
24413.0	1612.1866666666667
24488.0	1898.7733333333333
24563.0	2282.32
24638.0	2124.52
24713.0	1985.3733333333332
24788.0	2763.5466666666666
24863.0	2993.653333333333
24938.0	2938.9866666666667
25013.0	2754.8133333333335
25088.0	1937.7466666666667
25163.0	1787.0533333333333
25238.0	1699.3866666666668
25313.0	1709.56
25388.0	2734.12
25463.0	2131.8533333333335
25538.0	1571.8533333333332
25613.0	1556.48
25688.0	2079.866666666667
25763.0	2327.4
25838.0	1980.32
25913.0	2145.48
25988.0	1941.8933333333334
26063.0	2036.9733333333334
26138.0	2490.9333333333334
26213.0	2799.346666666667
26288.0	2858.9733333333334
26363.0	2516.8533333333335
26438.0	2234.4533333333334
26513.0	1806.28
26588.0	1755.92
26663.0	2709.173333333333
26738.0	2719.9466666666667
26813.0	2788.4533333333334
26888.0	3618.9733333333334
26963.0	3257.8
27038.0	2125.5466666666666
27113.0	2107.3733333333334
27188.0	2491.2266666666665
27263.0	3351.733333333333
27338.0	3563.7733333333335
27413.0	3219.76
27488.0	3311.4933333333333
27563.0	2388.2933333333335
27638.0	2379.7466666666664
27713.0	2382.6666666666665
27788.0	2796.56
27863.0	3554.786666666667
27938.0	3714.346666666667
28013.0	3069.3733333333334
28088.0	2865.0266666666666
28163.0	3133.733333333333
28238.0	3704.3866666666668
28313.0	4522.04
28388.0	4404.306666666666
28463.0	4060.306666666667
28538.0	3410.72
28613.0	4073.133333333333
28688.0	4210.893333333333
28763.0	3282.4266666666667
28838.0	3031.0266666666666
28913.0	3178.88
28988.0	3983.786666666667
29063.0	4701.826666666667
29138.0	3809.0266666666666
29213.0	3393.64
29288.0	4497.586666666667
29363.0	4813.12
29438.0	4627.2266666666665
29513.0	4544.026666666667
29588.0	4227.906666666667
29663.0	4662.466666666666
29738.0	3072.48
29813.0	1846.44
29877.0	9383.037735849057
