#Position (bp)	mapping quality
26438.0	59.99279841565144
26513.0	60.0
26588.0	60.0
26663.0	59.99761725110202
26738.0	59.97775470858668
26813.0	59.69226588770762
26888.0	59.996657474722156
26963.0	59.99179346896906
27038.0	59.9844741360006
27113.0	59.97599359829288
27188.0	59.908719464487525
27263.0	59.93840651698788
27338.0	60.0
27413.0	59.99552789475646
27488.0	59.995215883267555
27563.0	60.0
27638.0	59.995443499392465
27713.0	59.99573287817367
27788.0	59.911338804955825
27863.0	59.988755200719666
27938.0	59.97775924381429
28013.0	59.994880764472505
28088.0	59.9939338792842
28163.0	59.994418864238874
28238.0	59.987479567349496
28313.0	60.0
28388.0	59.94762506772621
28463.0	59.99581341799532
28538.0	59.89228436926514
28613.0	59.9756463094792
28688.0	59.996170049789356
28763.0	60.0
28838.0	60.0
28913.0	59.99708213782036
28988.0	59.986503205488695
29063.0	59.903451050257175
29138.0	59.988328210714705
29213.0	59.99722504856165
29288.0	59.97382404523205
29363.0	59.976750381439054
29438.0	60.0
29513.0	59.9943324044774
29588.0	59.979030754892825
29663.0	59.99150843259818
29738.0	59.99533727074915
29813.0	60.0
29877.0	20.54730858483759
