#Position (bp)	insert size
13613.0	190.8913043478261
13688.0	171.18103448275863
13763.0	179.2159090909091
13838.0	185.55172413793105
13913.0	202.77551020408163
13988.0	205.51190476190476
14063.0	162.62765957446808
14138.0	168.7325581395349
14213.0	151.5
14288.0	209.2340425531915
14363.0	184.44776119402985
14438.0	188.85416666666666
14513.0	180.4
14588.0	171.6206896551724
14663.0	168.171875
14738.0	223.66037735849056
14813.0	187.61818181818182
14888.0	182.84848484848484
14963.0	171.89333333333335
15038.0	161.62222222222223
15113.0	177.56060606060606
15188.0	177.88
15263.0	180.0379746835443
15338.0	192.84745762711864
15413.0	196.5483870967742
15488.0	166.08235294117648
15563.0	206.64367816091954
15638.0	198.09574468085106
15713.0	185.3235294117647
15788.0	166.16546762589928
15863.0	169.2929292929293
15938.0	183.9277108433735
16013.0	170.02298850574712
16088.0	149.25233644859813
16163.0	226.70689655172413
16238.0	198.6024096385542
16313.0	181.31578947368422
16388.0	181.99115044247787
16463.0	155.64566929133858
16538.0	168.84848484848484
16613.0	168.71764705882353
16688.0	179.98360655737704
16763.0	189.86170212765958
16838.0	163.25
16913.0	183.93846153846152
16988.0	152.9016393442623
17063.0	212.7058823529412
17138.0	251.80851063829786
17213.0	181.37777777777777
17288.0	178.6818181818182
17363.0	156.73387096774192
17438.0	213.84415584415584
17513.0	185.55371900826447
17588.0	172.26271186440678
17663.0	197.74444444444444
17738.0	171.45652173913044
17813.0	203.1720430107527
17888.0	193.5242718446602
17963.0	154.70992366412213
18038.0	171.63513513513513
18113.0	163.8148148148148
18188.0	178.7536231884058
18263.0	186.68852459016392
18338.0	198.75324675324674
18413.0	176.58333333333334
18488.0	173.27777777777777
18563.0	166.59016393442624
18638.0	166.9090909090909
18713.0	166.14545454545456
18788.0	183.84615384615384
18863.0	171.5194805194805
18938.0	175.66176470588235
19013.0	171.59615384615384
19088.0	156.07407407407408
19163.0	174.0
19238.0	200.9090909090909
19313.0	220.74468085106383
19388.0	219.38202247191012
19463.0	171.58552631578948
19538.0	222.21969696969697
19613.0	199.96103896103895
19688.0	162.94444444444446
19763.0	171.35227272727272
19838.0	208.25
19913.0	186.57142857142858
19988.0	176.6086956521739
20063.0	169.7981651376147
20138.0	156.9659090909091
20213.0	201.8
20288.0	160.64285714285714
20363.0	169.88636363636363
20438.0	204.23809523809524
20513.0	181.28301886792454
20588.0	171.21818181818182
20663.0	193.56716417910448
20738.0	165.34883720930233
20813.0	159.78378378378378
20888.0	176.609756097561
20963.0	192.05555555555554
21038.0	167.8181818181818
21113.0	176.69565217391303
21188.0	167.5744680851064
21263.0	166.53968253968253
21338.0	274.6060606060606
21413.0	220.1125
21488.0	170.1315789473684
21563.0	138.2246376811594
21638.0	187.82692307692307
21713.0	183.6417910447761
21788.0	180.11111111111111
21863.0	187.29090909090908
21938.0	167.5
22013.0	156.05825242718447
22088.0	217.7
22163.0	181.2876712328767
22238.0	148.0126582278481
22313.0	152.92857142857142
22388.0	181.37254901960785
22463.0	171.36065573770492
22538.0	162.3125
22613.0	179.17948717948718
22688.0	168.8372093023256
22763.0	202.34285714285716
22838.0	191.69565217391303
22913.0	179.08510638297872
22988.0	179.88571428571427
23063.0	198.72727272727272
23138.0	185.22413793103448
23213.0	187.92631578947368
23288.0	183.15463917525773
23363.0	194.93684210526317
23438.0	169.67391304347825
23513.0	161.55555555555554
23588.0	172.30927835051546
23663.0	203.96825396825398
23738.0	186.12087912087912
23813.0	177.98305084745763
23888.0	156.8235294117647
23963.0	160.9418604651163
24038.0	158.18333333333334
24113.0	199.02272727272728
24188.0	171.21666666666667
24263.0	150.71794871794873
24338.0	212.3170731707317
24413.0	186.91666666666666
24488.0	181.28571428571428
24563.0	172.67532467532467
24638.0	221.0793650793651
24713.0	199.5625
24788.0	183.02469135802468
24863.0	163.86746987951807
24938.0	158.1590909090909
25013.0	168.11111111111111
25088.0	196.55769230769232
25163.0	194.275
25238.0	162.21951219512195
25313.0	158.81690140845072
25388.0	141.54237288135593
25463.0	194.5625
25538.0	169.48275862068965
25613.0	183.45901639344262
25688.0	157.77142857142857
25763.0	207.4181818181818
25838.0	199.9056603773585
25913.0	214.7
25988.0	196.17777777777778
26063.0	207.38709677419354
26138.0	185.74576271186442
26213.0	166.30555555555554
26288.0	174.3859649122807
26363.0	159.7846153846154
26438.0	223.26315789473685
26513.0	244.0
26588.0	192.35294117647058
26663.0	192.2952380952381
26738.0	187.86206896551724
26813.0	177.62886597938143
26888.0	151.2086956521739
26963.0	182.1304347826087
27038.0	205.55769230769232
27113.0	194.08823529411765
27188.0	192.74358974358975
27263.0	168.2155172413793
27338.0	176.85882352941175
27413.0	201.88636363636363
27488.0	173.09677419354838
27563.0	177.40816326530611
27638.0	216.2054794520548
27713.0	186.80769230769232
27788.0	196.1818181818182
27863.0	165.88181818181818
27938.0	167.19736842105263
28013.0	194.42857142857142
28088.0	189.09195402298852
28163.0	197.33962264150944
28238.0	163.59558823529412
28313.0	180.9203539823009
28388.0	185.3679245283019
28463.0	191.86725663716814
28538.0	180.94871794871796
28613.0	158.32692307692307
28688.0	172.7792207792208
28763.0	207.02469135802468
28838.0	199.85714285714286
28913.0	188.10416666666666
28988.0	168.91034482758621
29063.0	175.41176470588235
29138.0	203.8108108108108
29213.0	188.2751677852349
29288.0	167.4047619047619
29363.0	170.30769230769232
29438.0	161.05263157894737
29513.0	183.5
29588.0	140.85526315789474
29663.0	137.47297297297297
29738.0	124.52325581395348
29813.0	81.75
29877.0	27.777044086230337
