#Position (bp)	insert size
17813.0	149.66666666666666
17888.0	186.66666666666666
17963.0	170.0
18038.0	101.0
18113.0	82.66666666666667
18188.0	187.5
18263.0	137.0
18338.0	0.0
18413.0	244.33333333333334
18488.0	87.0
18563.0	148.33333333333334
18638.0	135.5
18713.0	107.5
18788.0	264.5
18863.0	148.0
18938.0	126.0
19013.0	144.0
19088.0	214.5
19163.0	199.66666666666666
19238.0	114.75
19313.0	0.0
19388.0	213.33333333333334
19463.0	257.5
19538.0	116.5
19613.0	183.4
19688.0	178.71428571428572
19763.0	145.8
19838.0	0.0
19913.0	163.42857142857142
19988.0	158.22222222222223
20063.0	151.71428571428572
20138.0	113.25
20213.0	199.5
20288.0	118.33333333333333
20363.0	107.0
20438.0	276.3333333333333
20513.0	19.333333333333332
20588.0	94.33333333333333
20663.0	87.0
20738.0	131.0
20813.0	278.0
20888.0	197.0
20963.0	0.0
21038.0	119.33333333333333
21113.0	132.0
21188.0	236.5
21263.0	162.14285714285714
21338.0	109.33333333333333
21413.0	0.0
21488.0	175.25
21563.0	112.2
21638.0	136.0
21713.0	306.0
21788.0	130.0
21863.0	0.0
21938.0	175.33333333333334
22013.0	169.75
22088.0	19.0
22163.0	19.0
22238.0	0.0
22313.0	110.5
22388.0	287.0
22463.0	132.0
22538.0	194.0
22613.0	159.0
22688.0	171.0
22763.0	0.0
22838.0	129.0
22913.0	59.0
22988.0	180.5
23063.0	0.0
23138.0	207.0
23213.0	188.0
23288.0	0.0
23363.0	130.0
23438.0	131.0
23513.0	227.66666666666666
23588.0	97.0
23663.0	174.5
23738.0	115.66666666666667
23813.0	133.0
23888.0	98.625
23963.0	129.0
24038.0	210.25
24113.0	224.0
24188.0	20.0
24263.0	126.0
24338.0	134.0
24413.0	0.0
24488.0	125.2
24563.0	197.0
24638.0	138.0
24713.0	143.0
24788.0	145.66666666666666
24863.0	129.66666666666666
24938.0	118.6
25013.0	97.0
25088.0	128.0
25163.0	0.0
25238.0	0.0
25313.0	143.0
25388.0	150.0
25463.0	76.5
25538.0	0.0
25613.0	0.0
25688.0	120.5
25763.0	53.0
25838.0	113.0
25913.0	120.0
25988.0	256.0
26063.0	244.0
26138.0	147.33333333333334
26213.0	128.75
26288.0	203.2
26363.0	144.0
26438.0	344.0
26513.0	0.0
26588.0	138.0
26663.0	272.6
26738.0	125.25
26813.0	165.0
26888.0	118.8
26963.0	0.0
27038.0	124.0
27113.0	221.25
27188.0	208.14285714285714
27263.0	99.33333333333333
27338.0	153.66666666666666
27413.0	149.5
27488.0	444.0
27563.0	92.0
27638.0	171.8
27713.0	162.0
27788.0	198.0
27863.0	115.33333333333333
27938.0	201.33333333333334
28013.0	180.0
28088.0	180.25
28163.0	220.57142857142858
28238.0	133.5
28313.0	203.66666666666666
28388.0	89.5
28463.0	187.0
28538.0	0.0
28613.0	189.0
28688.0	101.0
28763.0	193.0
28838.0	198.5
28913.0	202.5
28988.0	218.5
29063.0	249.0
29138.0	199.8
29213.0	157.75
29288.0	144.6875
29363.0	200.0
29438.0	108.8
29513.0	205.42857142857142
29588.0	141.0
29663.0	157.4
29738.0	131.5
29813.0	19.0
29877.0	25.166786312514954
